evaluation_id,analysis_date,alert_id,alert_timestamp,alert_description,predicted_ttps,predicted_cves,real_ttps,real_cves,report_path,execution_time,token_usage,llm_calls,node_breakdown
EVAL-0B5CB3,2026-06-18 12:53:52.878462,1758567542.115997,2025-09-22 18:59:02.613000+00:00,Successful sudo to ROOT executed.,"['T1548.003', 'T1548', 'T1059.004']",[],['T1548.003'],[],reports/EVAL-0B5CB3/report_1758567542.115997.md,7.35,"{'prompt_tokens': 6885, 'completion_tokens': 1657, 'total_tokens': 8542}",3,"{""classification"": {""duration_s"": 0.84, ""prompt_tokens"": 1304, ""completion_tokens"": 102, ""total_tokens"": 1406}, ""alert_context_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.67, ""prompt_tokens"": 2953, ""completion_tokens"": 724, ""total_tokens"": 3677}, ""final_report_node"": {""duration_s"": 3.71, ""prompt_tokens"": 2628, ""completion_tokens"": 831, ""total_tokens"": 3459}}"
EVAL-0B5CB3,2026-06-18 12:54:00.776389,1758565836.169357,2025-09-22 18:30:36.127000+00:00,Multiple web server 400 error codes from same source ip.,"['T1046', 'T1190', 'T1595.002']",[],['T1595.002'],[],reports/EVAL-0B5CB3/report_1758565836.169357.md,7.89,"{'prompt_tokens': 11140, 'completion_tokens': 1711, 'total_tokens': 12851}",3,"{""classification"": {""duration_s"": 1.12, ""prompt_tokens"": 3514, ""completion_tokens"": 127, ""total_tokens"": 3641}, ""alert_context_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.88, ""prompt_tokens"": 3864, ""completion_tokens"": 719, ""total_tokens"": 4583}, ""final_report_node"": {""duration_s"": 3.71, ""prompt_tokens"": 3762, ""completion_tokens"": 865, ""total_tokens"": 4627}}"
EVAL-0B5CB3,2026-06-18 12:54:09.190825,1758565836.1733773,2025-09-22 18:30:36.260000+00:00,Suspicious URL access.,"['T1046', 'T1595.002']",[],['T1055'],[],reports/EVAL-0B5CB3/report_1758565836.1733773.md,8.41,"{'prompt_tokens': 6893, 'completion_tokens': 1811, 'total_tokens': 8704}",3,"{""classification"": {""duration_s"": 1.37, ""prompt_tokens"": 1298, ""completion_tokens"": 184, ""total_tokens"": 1482}, ""alert_context_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.4, ""prompt_tokens"": 3303, ""completion_tokens"": 872, ""total_tokens"": 4175}, ""final_report_node"": {""duration_s"": 3.45, ""prompt_tokens"": 2292, ""completion_tokens"": 755, ""total_tokens"": 3047}}"
EVAL-0B5CB3,2026-06-18 12:54:19.259866,1758565842.190893,2025-09-22 18:30:42.254000+00:00,Common web attack.,"['T1190', 'T1046', 'T1003.008', 'T1210']","['CVE-2012-1823', 'CVE-2017-17562']","['T1055', 'T1083', 'T1190']",[],reports/EVAL-0B5CB3/report_1758565842.190893.md,10.07,"{'prompt_tokens': 8810, 'completion_tokens': 2254, 'total_tokens': 11064}",3,"{""classification"": {""duration_s"": 1.12, ""prompt_tokens"": 1412, ""completion_tokens"": 209, ""total_tokens"": 1621}, ""alert_context_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.53, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.23, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.43, ""prompt_tokens"": 3407, ""completion_tokens"": 907, ""total_tokens"": 4314}, ""final_report_node"": {""duration_s"": 4.98, ""prompt_tokens"": 3991, ""completion_tokens"": 1138, ""total_tokens"": 5129}}"
EVAL-0B5CB3,2026-06-18 12:54:46.473258,1758565844.2307162,2025-09-22 18:30:44.272000+00:00,Multiple common web attacks from same source ip.,"['T1190', 'T1046', 'T1595.002']",[],"['T1055', 'T1083']",[],reports/EVAL-0B5CB3/report_1758565844.2307162.md,27.21,"{'prompt_tokens': 11655, 'completion_tokens': 2178, 'total_tokens': 13833}",3,"{""classification"": {""duration_s"": 1.75, ""prompt_tokens"": 3248, ""completion_tokens"": 293, ""total_tokens"": 3541}, ""alert_context_node"": {""duration_s"": 0.12, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 20.72, ""prompt_tokens"": 4607, ""completion_tokens"": 982, ""total_tokens"": 5589}, ""final_report_node"": {""duration_s"": 4.55, ""prompt_tokens"": 3800, ""completion_tokens"": 903, ""total_tokens"": 4703}}"
EVAL-0B5CB3,2026-06-18 12:54:56.379661,1758565844.2499993,2025-09-22 18:30:44.772000+00:00,XSS (Cross Site Scripting) attempt.,"['T1046', 'T1190', 'T1059.007', 'T1595.002']",[],['T1059.007'],[],reports/EVAL-0B5CB3/report_1758565844.2499993.md,9.9,"{'prompt_tokens': 8720, 'completion_tokens': 2099, 'total_tokens': 10819}",3,"{""classification"": {""duration_s"": 1.49, ""prompt_tokens"": 1416, ""completion_tokens"": 214, ""total_tokens"": 1630}, ""alert_context_node"": {""duration_s"": 0.12, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.93, ""prompt_tokens"": 4197, ""completion_tokens"": 1018, ""total_tokens"": 5215}, ""final_report_node"": {""duration_s"": 4.31, ""prompt_tokens"": 3107, ""completion_tokens"": 867, ""total_tokens"": 3974}}"
EVAL-0B5CB3,2026-06-18 12:55:04.067395,1758565844.2505264,2025-09-22 18:30:44.791000+00:00,Multiple XSS (Cross Site Scripting) attempts from same source ip.,"['T1046', 'T1190', 'T1595.003', 'T1059.007']",[],['T1059'],[],reports/EVAL-0B5CB3/report_1758565844.2505264.md,7.68,"{'prompt_tokens': 11729, 'completion_tokens': 1670, 'total_tokens': 13399}",3,"{""classification"": {""duration_s"": 1.13, ""prompt_tokens"": 3546, ""completion_tokens"": 128, ""total_tokens"": 3674}, ""alert_context_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.23, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.67, ""prompt_tokens"": 3951, ""completion_tokens"": 690, ""total_tokens"": 4641}, ""final_report_node"": {""duration_s"": 3.64, ""prompt_tokens"": 4232, ""completion_tokens"": 852, ""total_tokens"": 5084}}"
EVAL-0B5CB3,2026-06-18 12:55:11.380483,1758565845.2553189,2025-09-22 18:30:45.734000+00:00,Apache: Multiple Invalid URI requests from same source.,"['T1190', 'T1003.008']",[],['T1499'],[],reports/EVAL-0B5CB3/report_1758565845.2553189.md,7.31,"{'prompt_tokens': 10206, 'completion_tokens': 1702, 'total_tokens': 11908}",3,"{""classification"": {""duration_s"": 1.17, ""prompt_tokens"": 3296, ""completion_tokens"": 149, ""total_tokens"": 3445}, ""alert_context_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.44, ""prompt_tokens"": 3635, ""completion_tokens"": 665, ""total_tokens"": 4300}, ""final_report_node"": {""duration_s"": 3.53, ""prompt_tokens"": 3275, ""completion_tokens"": 888, ""total_tokens"": 4163}}"
EVAL-0B5CB3,2026-06-18 12:55:19.142213,1758565849.439895,2025-09-22 18:30:49.360000+00:00,Apache: Attempt to access forbidden directory index.,"['T1190', 'T1505.003', 'T1083']",[],['T1190'],[],reports/EVAL-0B5CB3/report_1758565849.439895.md,7.76,"{'prompt_tokens': 6330, 'completion_tokens': 1761, 'total_tokens': 8091}",3,"{""classification"": {""duration_s"": 0.91, ""prompt_tokens"": 1412, ""completion_tokens"": 114, ""total_tokens"": 1526}, ""alert_context_node"": {""duration_s"": 0.14, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.72, ""prompt_tokens"": 2494, ""completion_tokens"": 707, ""total_tokens"": 3201}, ""final_report_node"": {""duration_s"": 3.98, ""prompt_tokens"": 2424, ""completion_tokens"": 940, ""total_tokens"": 3364}}"
EVAL-0B5CB3,2026-06-18 12:55:44.392454,1758565850.4557383,2025-09-22 18:30:50.167000+00:00,SQL injection attempt.,"['T1190', 'T1595.002', 'T1046', 'T1213.006']",[],['T1190'],[],reports/EVAL-0B5CB3/report_1758565850.4557383.md,25.23,"{'prompt_tokens': 7710, 'completion_tokens': 2047, 'total_tokens': 9757}",3,"{""classification"": {""duration_s"": 1.38, ""prompt_tokens"": 1422, ""completion_tokens"": 205, ""total_tokens"": 1627}, ""alert_context_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.21, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.22, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 19.64, ""prompt_tokens"": 3223, ""completion_tokens"": 951, ""total_tokens"": 4174}, ""final_report_node"": {""duration_s"": 3.98, ""prompt_tokens"": 3065, ""completion_tokens"": 891, ""total_tokens"": 3956}}"
EVAL-0B5CB3,2026-06-18 12:55:52.790098,1758565857.7405014,2025-09-22 18:30:57.827000+00:00,PHP CGI-bin vulnerability attempt.,"['T1046', 'T1190', 'T1595.002']","['CVE-2012-1823', 'CVE-2024-4577']",['T1210'],[],reports/EVAL-0B5CB3/report_1758565857.7405014.md,8.39,"{'prompt_tokens': 7967, 'completion_tokens': 2179, 'total_tokens': 10146}",3,"{""classification"": {""duration_s"": 1.42, ""prompt_tokens"": 1288, ""completion_tokens"": 211, ""total_tokens"": 1499}, ""alert_context_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.97, ""prompt_tokens"": 3229, ""completion_tokens"": 936, ""total_tokens"": 4165}, ""final_report_node"": {""duration_s"": 3.84, ""prompt_tokens"": 3450, ""completion_tokens"": 1032, ""total_tokens"": 4482}}"
EVAL-0B5CB3,2026-06-18 12:56:01.338942,1760440036.1013126,2025-10-14 11:07:16.201000+00:00,Executed recursive query of all files using ls command.,"['T1083', 'T1548.001', 'T1119', 'T1005']",[],['T1083'],[],reports/EVAL-0B5CB3/report_1760440036.1013126.md,8.55,"{'prompt_tokens': 10237, 'completion_tokens': 1884, 'total_tokens': 12121}",3,"{""classification"": {""duration_s"": 1.24, ""prompt_tokens"": 3316, ""completion_tokens"": 137, ""total_tokens"": 3453}, ""alert_context_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.42, ""prompt_tokens"": 3386, ""completion_tokens"": 715, ""total_tokens"": 4101}, ""final_report_node"": {""duration_s"": 4.7, ""prompt_tokens"": 3535, ""completion_tokens"": 1032, ""total_tokens"": 4567}}"
EVAL-0B5CB3,2026-06-18 12:56:11.524031,1765797046.991278,2025-12-15 11:10:46.939000+00:00,Interface entered in promiscuous(sniffing) mode.,['T1040'],[],['T1040'],[],reports/EVAL-0B5CB3/report_1765797046.991278.md,10.18,"{'prompt_tokens': 5660, 'completion_tokens': 1652, 'total_tokens': 7312}",3,"{""classification"": {""duration_s"": 0.91, ""prompt_tokens"": 1186, ""completion_tokens"": 116, ""total_tokens"": 1302}, ""alert_context_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 3.08, ""prompt_tokens"": 2656, ""completion_tokens"": 709, ""total_tokens"": 3365}, ""final_report_node"": {""duration_s"": 6.07, ""prompt_tokens"": 1818, ""completion_tokens"": 827, ""total_tokens"": 2645}}"
EVAL-86CB9E,2026-06-18 13:19:55.875175,1758566220.114981,2025-09-22 18:37:00.601000+00:00,Processes running for all users were queried with ps command.,['T1057'],[],['T1057'],[],reports/EVAL-86CB9E/report_1758566220.114981.md,11.19,"{'prompt_tokens': 8895, 'completion_tokens': 1373, 'total_tokens': 10268}",3,"{""classification"": {""duration_s"": 1.17, ""prompt_tokens"": 2888, ""completion_tokens"": 129, ""total_tokens"": 3017}, ""alert_context_node"": {""duration_s"": 3.47, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.08, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 1.99, ""prompt_tokens"": 3530, ""completion_tokens"": 393, ""total_tokens"": 3923}, ""final_report_node"": {""duration_s"": 4.35, ""prompt_tokens"": 2477, ""completion_tokens"": 851, ""total_tokens"": 3328}}"
EVAL-86CB9E,2026-06-18 13:20:03.524606,1758567061.1156068,2025-09-22 18:51:01.034000+00:00,sshd: authentication success.,"['T1098.004', 'T1021.004']",[],"['T1078', 'T1021']",[],reports/EVAL-86CB9E/report_1758567061.1156068.md,7.65,"{'prompt_tokens': 7031, 'completion_tokens': 1508, 'total_tokens': 8539}",3,"{""classification"": {""duration_s"": 0.9, ""prompt_tokens"": 1352, ""completion_tokens"": 106, ""total_tokens"": 1458}, ""alert_context_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.09, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.02, ""prompt_tokens"": 3341, ""completion_tokens"": 458, ""total_tokens"": 3799}, ""final_report_node"": {""duration_s"": 4.58, ""prompt_tokens"": 2338, ""completion_tokens"": 944, ""total_tokens"": 3282}}"
EVAL-86CB9E,2026-06-18 13:20:10.865375,1758567061.115612,2025-09-22 18:51:01.061000+00:00,PAM: Login session opened.,"['T1021', 'T1078', 'T1021.004']",[],['T1078'],[],reports/EVAL-86CB9E/report_1758567061.115612.md,7.34,"{'prompt_tokens': 7152, 'completion_tokens': 1489, 'total_tokens': 8641}",3,"{""classification"": {""duration_s"": 0.94, ""prompt_tokens"": 1222, ""completion_tokens"": 106, ""total_tokens"": 1328}, ""alert_context_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.11, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 1.98, ""prompt_tokens"": 2976, ""completion_tokens"": 411, ""total_tokens"": 3387}, ""final_report_node"": {""duration_s"": 4.3, ""prompt_tokens"": 2954, ""completion_tokens"": 972, ""total_tokens"": 3926}}"
EVAL-86CB9E,2026-06-18 13:20:17.884489,1758567062.115628,2025-09-22 18:51:02.101000+00:00,Wazuh agent stopped.,"['T1685', 'T1489']",[],['T1685'],[],reports/EVAL-86CB9E/report_1758567062.115628.md,7.02,"{'prompt_tokens': 5973, 'completion_tokens': 1465, 'total_tokens': 7438}",3,"{""classification"": {""duration_s"": 0.91, ""prompt_tokens"": 1078, ""completion_tokens"": 115, ""total_tokens"": 1193}, ""alert_context_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 1.97, ""prompt_tokens"": 2678, ""completion_tokens"": 405, ""total_tokens"": 3083}, ""final_report_node"": {""duration_s"": 3.97, ""prompt_tokens"": 2217, ""completion_tokens"": 945, ""total_tokens"": 3162}}"
EVAL-86CB9E,2026-06-18 13:20:24.059967,1758567202.1156735,2025-09-22 18:53:22.278000+00:00,First time user executed sudo.,"['T1548.003', 'T1548']",[],['T1548.003'],[],reports/EVAL-86CB9E/report_1758567202.1156735.md,6.17,"{'prompt_tokens': 6847, 'completion_tokens': 1398, 'total_tokens': 8245}",3,"{""classification"": {""duration_s"": 0.91, ""prompt_tokens"": 1090, ""completion_tokens"": 133, ""total_tokens"": 1223}, ""alert_context_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 1.75, ""prompt_tokens"": 3420, ""completion_tokens"": 413, ""total_tokens"": 3833}, ""final_report_node"": {""duration_s"": 3.38, ""prompt_tokens"": 2337, ""completion_tokens"": 852, ""total_tokens"": 3189}}"
EVAL-86CB9E,2026-06-18 13:20:33.700462,1758567202.1156857,2025-09-22 18:53:22.295000+00:00,Successful sudo executed.,"['T1548.003', 'T1059.004']",[],['T1548.003'],[],reports/EVAL-86CB9E/report_1758567202.1156857.md,9.64,"{'prompt_tokens': 8196, 'completion_tokens': 1731, 'total_tokens': 9927}",3,"{""classification"": {""duration_s"": 1.19, ""prompt_tokens"": 1260, ""completion_tokens"": 186, ""total_tokens"": 1446}, ""alert_context_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.77, ""prompt_tokens"": 4811, ""completion_tokens"": 653, ""total_tokens"": 5464}, ""final_report_node"": {""duration_s"": 5.48, ""prompt_tokens"": 2125, ""completion_tokens"": 892, ""total_tokens"": 3017}}"
EVAL-86CB9E,2026-06-18 13:20:58.138690,1758567362.115914,2025-09-22 18:56:02.451000+00:00,New user added to the system.,"['T1136.001', 'T1136']",[],['T1136'],[],reports/EVAL-86CB9E/report_1758567362.115914.md,24.44,"{'prompt_tokens': 6515, 'completion_tokens': 1365, 'total_tokens': 7880}",3,"{""classification"": {""duration_s"": 19.23, ""prompt_tokens"": 1432, ""completion_tokens"": 100, ""total_tokens"": 1532}, ""alert_context_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.06, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 1.75, ""prompt_tokens"": 2940, ""completion_tokens"": 434, ""total_tokens"": 3374}, ""final_report_node"": {""duration_s"": 3.31, ""prompt_tokens"": 2143, ""completion_tokens"": 831, ""total_tokens"": 2974}}"
EVAL-86CB9E,2026-06-18 13:21:04.257209,1758567542.115997,2025-09-22 18:59:02.613000+00:00,Successful sudo to ROOT executed.,"['T1548.003', 'T1548']",[],['T1548.003'],[],reports/EVAL-86CB9E/report_1758567542.115997.md,6.12,"{'prompt_tokens': 7344, 'completion_tokens': 1322, 'total_tokens': 8666}",3,"{""classification"": {""duration_s"": 0.85, ""prompt_tokens"": 1304, ""completion_tokens"": 102, ""total_tokens"": 1406}, ""alert_context_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.09, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 1.81, ""prompt_tokens"": 3635, ""completion_tokens"": 420, ""total_tokens"": 4055}, ""final_report_node"": {""duration_s"": 3.31, ""prompt_tokens"": 2405, ""completion_tokens"": 800, ""total_tokens"": 3205}}"
EVAL-86CB9E,2026-06-18 13:21:10.977186,1758565836.169357,2025-09-22 18:30:36.127000+00:00,Multiple web server 400 error codes from same source ip.,"['T1046', 'T1190', 'T1595.002']",[],['T1595.002'],[],reports/EVAL-86CB9E/report_1758565836.169357.md,6.72,"{'prompt_tokens': 12416, 'completion_tokens': 1431, 'total_tokens': 13847}",3,"{""classification"": {""duration_s"": 1.04, ""prompt_tokens"": 3514, ""completion_tokens"": 127, ""total_tokens"": 3641}, ""alert_context_node"": {""duration_s"": 0.15, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.07, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.07, ""prompt_tokens"": 5091, ""completion_tokens"": 466, ""total_tokens"": 5557}, ""final_report_node"": {""duration_s"": 3.45, ""prompt_tokens"": 3811, ""completion_tokens"": 838, ""total_tokens"": 4649}}"
EVAL-86CB9E,2026-06-18 13:21:17.941280,1758565836.1733773,2025-09-22 18:30:36.260000+00:00,Suspicious URL access.,"['T1046', 'T1595.002']",[],['T1055'],[],reports/EVAL-86CB9E/report_1758565836.1733773.md,6.96,"{'prompt_tokens': 7204, 'completion_tokens': 1561, 'total_tokens': 8765}",3,"{""classification"": {""duration_s"": 1.3, ""prompt_tokens"": 1298, ""completion_tokens"": 184, ""total_tokens"": 1482}, ""alert_context_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.4, ""prompt_tokens"": 3601, ""completion_tokens"": 622, ""total_tokens"": 4223}, ""final_report_node"": {""duration_s"": 3.05, ""prompt_tokens"": 2305, ""completion_tokens"": 755, ""total_tokens"": 3060}}"
EVAL-86CB9E,2026-06-18 13:21:25.289775,1758565842.190893,2025-09-22 18:30:42.254000+00:00,Common web attack.,"['T1190', 'T1046', 'T1003.008']",[],"['T1055', 'T1083', 'T1190']",[],reports/EVAL-86CB9E/report_1758565842.190893.md,7.35,"{'prompt_tokens': 8626, 'completion_tokens': 1713, 'total_tokens': 10339}",3,"{""classification"": {""duration_s"": 1.17, ""prompt_tokens"": 1412, ""completion_tokens"": 209, ""total_tokens"": 1621}, ""alert_context_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.19, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.2, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.48, ""prompt_tokens"": 4297, ""completion_tokens"": 662, ""total_tokens"": 4959}, ""final_report_node"": {""duration_s"": 3.49, ""prompt_tokens"": 2917, ""completion_tokens"": 842, ""total_tokens"": 3759}}"
EVAL-86CB9E,2026-06-18 13:21:53.429018,1758565844.2307162,2025-09-22 18:30:44.272000+00:00,Multiple common web attacks from same source ip.,"['T1190', 'T1046', 'T1595.002']",[],"['T1055', 'T1083']",[],reports/EVAL-86CB9E/report_1758565844.2307162.md,28.14,"{'prompt_tokens': 12452, 'completion_tokens': 1852, 'total_tokens': 14304}",3,"{""classification"": {""duration_s"": 3.07, ""prompt_tokens"": 3248, ""completion_tokens"": 293, ""total_tokens"": 3541}, ""alert_context_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.17, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 20.26, ""prompt_tokens"": 5382, ""completion_tokens"": 644, ""total_tokens"": 6026}, ""final_report_node"": {""duration_s"": 4.62, ""prompt_tokens"": 3822, ""completion_tokens"": 915, ""total_tokens"": 4737}}"
EVAL-86CB9E,2026-06-18 13:22:01.380716,1758565844.2499993,2025-09-22 18:30:44.772000+00:00,XSS (Cross Site Scripting) attempt.,"['T1046', 'T1190', 'T1059.007', 'T1595.002']",[],['T1059.007'],[],reports/EVAL-86CB9E/report_1758565844.2499993.md,7.95,"{'prompt_tokens': 9474, 'completion_tokens': 1798, 'total_tokens': 11272}",3,"{""classification"": {""duration_s"": 1.37, ""prompt_tokens"": 1416, ""completion_tokens"": 214, ""total_tokens"": 1630}, ""alert_context_node"": {""duration_s"": 0.13, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""cve_search_node"": {""duration_s"": 0.16, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""mitre_search_node"": {""duration_s"": 0.18, ""prompt_tokens"": 0, ""completion_tokens"": 0, ""total_tokens"": 0}, ""validation_node"": {""duration_s"": 2.43, ""prompt_tokens"": 4949, ""completion_tokens"": 658, ""total_tokens"": 5607}, ""final_report_node"": {""duration_s"": 3.96, ""prompt_tokens"": 3109, ""completion_tokens"": 926, ""total_tokens"": 4035}}"
